Date,Close,High,Low,Open,Volume,RSI,EMA,Ticker
2024-10-21,512.705078125,524.636499674723,511.9129618377028,522.8047269831859,1752100,,,GS
2024-10-22,513.2001953125,514.5171257511506,507.8929493273954,510.5366610450205,1588000,,,GS
2024-10-23,512.111083984375,514.8835216293035,508.3484857209286,510.7248349446067,1263200,,,GS
2024-10-24,519.3391723632812,519.8342526038564,513.1011734189549,513.8932897169551,2058200,,,GS
2024-10-25,507.5562744140625,523.5968874317754,505.7145902929802,522.8542670183128,1633200,,,GS
2024-10-28,518.4282836914062,519.4283555280185,509.9128666020795,510.32877755080835,1687100,,,GS
2024-10-29,519.1213989257812,522.0522354573604,515.8736433334218,516.051864979158,1281600,,,GS
2024-10-30,519.240234375,525.5673145758692,517.9233038767131,518.2500737910924,1441600,,,GS
2024-10-31,512.6951904296875,519.8342694871003,509.4673179213663,517.2994609904139,2061700,,,GS
2024-11-01,514.2398681640625,521.4581774018388,511.952599663375,514.8834967087905,1625000,,,GS
2024-11-04,506.4374084472656,512.9526514513965,505.48686279750916,512.9031555117233,1797800,,,GS
2024-11-05,521.7750244140625,522.2701046883315,507.55627300675735,507.95236140001407,2169900,,,GS
2024-11-06,590.1158447265625,592.7199717172631,560.529843686752,561.7180483923487,8042800,,,GS
2024-11-07,576.4417114257812,589.1454873434636,575.7981433726366,584.1946849288126,4475600,73.9640493097659,,GS
2024-11-08,583.4619750976562,589.2940348389891,575.5802759071172,580.6498927384932,2714000,75.51998305602824,,GS
2024-11-11,596.413330078125,601.175999888672,590.3039959942469,593.0071753813058,2510800,78.11804898576516,,GS
2024-11-12,586.75927734375,596.165802735925,585.6502419082044,592.1655153646844,2392900,71.98521897785434,,GS
2024-11-13,588.3731689453125,597.6113837346433,586.8186700750092,588.7791686113842,1763100,72.37565591023152,,GS
2024-11-14,582.8184204101562,595.6113389661324,580.4717446062213,594.0963642287376,1670500,68.82051901713037,,GS
2024-11-15,587.6998291015625,589.2841221291329,581.3133423580365,587.5216074674482,2007700,70.20556569531959,554.1302232763559,GS
2024-11-18,582.2044677734375,589.2148210959086,578.9666235712916,588.8583778171222,1857600,66.61781953247538,556.8039608475065,GS
2024-11-19,575.6595458984375,579.0062933951398,569.8473082996103,573.9564383249503,2217400,62.519918499011496,558.5997308523571,GS
2024-11-20,576.2041015625,582.0163389540168,570.9463516423077,578.0854307158878,1528600,62.725368857163346,560.2763375866564,GS
2024-11-21,590.2445678710938,594.7894312090649,578.7587301141588,580.7390511367063,2281900,67.64931990480494,563.1304547566028,GS
2024-11-22,596.8489990234375,597.9975586580609,588.5910335325743,590.353487866935,1733700,69.67836437538568,566.3417446867776,GS
2024-11-25,597.0965576171875,605.2851444366734,592.937871135699,602.7998317360974,2940800,69.75493988147007,569.2707744896737,GS
2024-11-26,599.5421752929688,601.2155489345396,587.1651691969124,594.225018308871,2846500,70.5462967907076,572.1537650423685,GS
2024-11-27,599.472900390625,606.2258026597468,597.3440914480909,601.700761649889,1424500,70.49003446115233,574.7555874564881,GS
2024-11-29,602.5819702148438,606.7010112180212,601.0868182213785,603.3146793000811,1170200,71.58531548738429,577.4057191477601,GS
2024-12-02,598.7410888671875,608.8907118550494,598.3330778614642,605.0000311409023,1804100,68.21683876284276,579.4376591210389,GS
2024-12-03,599.1092529296875,608.4031337863265,597.8355395128469,605.9553107102089,1718100,68.37047633823994,581.311144245672,GS
2024-12-04,595.755859375,601.2983830983069,593.8154689429776,600.0246697382526,1617300,65.27535682459111,582.6868314008461,GS
2024-12-05,593.8552856445312,603.5671380336256,593.4074938663539,597.5669225548468,1672800,63.5202407907735,583.7504937097685,GS
2024-12-06,596.7210693359375,597.0394976894517,591.4372722107458,594.2134840107624,1405700,65.04637312245254,584.9857866265465,GS
2024-12-09,591.1884765625,600.0246655507228,590.7904259567621,596.0344420540822,1633200,59.84147204381208,585.5765190013993,GS
2024-12-10,582.1433715820312,593.3279014077092,580.8796185866756,587.0888194340986,2600800,52.451886265471195,585.2495525805072,GS
2024-12-11,589.6361694335938,590.780519361123,584.0041239060715,587.208206528762,2195300,57.170123134031066,585.6673256141344,GS
2024-12-12,588.6908569335938,593.3776386646549,585.7056595661908,589.6660627060626,1218400,56.409594633037834,585.9552809778924,GS
2024-12-13,582.5911254882812,592.0641716698789,582.1931355947847,591.0691058351396,1215000,51.63626743400198,585.6348852169771,GS
2024-12-16,583.4369506835938,585.3673807754226,575.8445937296995,585.0986935730866,1713300,52.23978386196323,585.4255581185596,GS
2024-12-17,571.8444213867188,578.7402202702759,569.4661994872962,577.9740608836572,2314100,44.114588917061354,584.132116525051,GS
2024-12-18,547.5349731445312,576.610767554744,541.8033842443336,574.6405566455504,3271600,32.647289906599,580.6466742983348,GS
2024-12-19,551.2564697265625,564.202284959564,550.8683795046645,558.6697217727418,2753300,35.41510494526301,577.8476071962613,GS
